timestamp,target_region,target_x_m,target_y_m,risk_level,dominant_risk,uncertainty_level,action_permission,safety_action,robot_action_mode,action_priority,motion_command,perception_command,actuator_command,operator_notification,execution_guard,command_status
2026-08-17 15:00,R03C04,70.9,50.9,高,drought,低,execute,execute_recommended_action,irrigation_alert,high,continue_patrol_after_marking:R03C04,verify_soil_moisture_next_pass,send_irrigation_alert,R03C04 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready
2026-08-17 16:00,R03C05,91.5,51.0,高,drought,低,execute,execute_recommended_action,irrigation_alert,high,continue_patrol_after_marking:R03C05,verify_soil_moisture_next_pass,send_irrigation_alert,R03C05 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready
2026-08-17 17:00,R03C06,111.3,50.8,中高,drought,中,hold,recheck_before_action,recheck_region,high,"navigate_to:R03C06@(111.3,50.8); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R03C06 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck
2026-08-17 18:00,R04C06,110.6,70.5,中高,drought,中,hold,recheck_before_action,recheck_region,high,"navigate_to:R04C06@(110.6,70.5); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R04C06 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck
2026-08-17 19:00,R04C05,89.5,70.0,中高,drought,中,hold,recheck_before_action,recheck_region,high,"navigate_to:R04C05@(89.5,70.0); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R04C05 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck
2026-08-17 20:00,R04C04,68.7,69.5,中高,drought,中,hold,recheck_before_action,recheck_region,high,"navigate_to:R04C04@(68.7,69.5); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R04C04 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck
2026-08-17 21:00,R04C03,48.5,69.2,中高,drought,中,hold,recheck_before_action,recheck_region,high,"navigate_to:R04C03@(48.5,69.2); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R04C03 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck
2026-08-17 22:00,R04C02,29.0,69.0,中高,drought,中,hold,recheck_before_action,recheck_region,high,"navigate_to:R04C02@(29.0,69.0); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R04C02 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck
2026-08-17 23:00,R04C01,10.0,69.1,中高,drought,中,hold,recheck_before_action,recheck_region,high,"navigate_to:R04C01@(10.0,69.1); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R04C01 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck
2026-08-18 00:00,R01C01,10.9,9.4,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R01C01@(10.9,9.4); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C01 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-18 01:00,R01C02,31.5,9.9,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R01C02@(31.5,9.9); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C02 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-18 02:00,R01C03,51.3,10.4,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R01C03@(51.3,10.4); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C03 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-18 03:00,R01C04,70.5,10.8,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R01C04 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-08-18 04:00,R01C05,89.5,11.0,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R01C05 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-08-18 05:00,R01C06,108.7,11.0,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R01C06 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-08-18 06:00,R02C06,108.5,30.7,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C06 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-08-18 07:00,R02C05,89.0,30.3,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C05 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-08-18 08:00,R02C04,70.0,29.8,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R02C04@(70.0,29.8); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R02C04 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-18 09:00,R02C03,51.0,29.3,低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C03 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-08-18 10:00,R02C02,31.5,29.1,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R02C02@(31.5,29.1); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R02C02 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-18 11:00,R02C01,11.3,29.0,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R02C01@(11.3,29.0); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R02C01 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-18 12:00,R03C01,10.5,49.2,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R03C01@(10.5,49.2); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R03C01 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-18 13:00,R03C02,29.5,49.6,中高,drought,低,execute,execute_recommended_action,irrigation_alert,high,continue_patrol_after_marking:R03C02,verify_soil_moisture_next_pass,send_irrigation_alert,R03C02 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready
2026-08-18 14:00,R03C03,48.7,50.1,中高,drought,低,execute,execute_recommended_action,irrigation_alert,high,continue_patrol_after_marking:R03C03,verify_soil_moisture_next_pass,send_irrigation_alert,R03C03 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready
2026-08-18 15:00,R03C04,68.5,50.5,高,drought,低,execute,execute_recommended_action,irrigation_alert,high,continue_patrol_after_marking:R03C04,verify_soil_moisture_next_pass,send_irrigation_alert,R03C04 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready
2026-08-18 16:00,R03C05,89.0,50.9,高,drought,低,execute,execute_recommended_action,irrigation_alert,high,continue_patrol_after_marking:R03C05,verify_soil_moisture_next_pass,send_irrigation_alert,R03C05 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready
2026-08-18 17:00,R03C06,110.0,51.0,中高,drought,中,hold,recheck_before_action,recheck_region,high,"navigate_to:R03C06@(110.0,51.0); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R03C06 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck
2026-08-18 18:00,R04C06,111.0,70.9,中高,drought,中,hold,recheck_before_action,recheck_region,high,"navigate_to:R04C06@(111.0,70.9); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R04C06 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck
2026-08-18 19:00,R04C05,91.5,70.5,中高,drought,中,hold,recheck_before_action,recheck_region,high,"navigate_to:R04C05@(91.5,70.5); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R04C05 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck
2026-08-18 20:00,R04C04,71.3,70.1,中高,drought,中,hold,recheck_before_action,recheck_region,high,"navigate_to:R04C04@(71.3,70.1); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R04C04 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck
2026-08-18 21:00,R04C03,50.5,69.6,中高,drought,中,hold,recheck_before_action,recheck_region,high,"navigate_to:R04C03@(50.5,69.6); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R04C03 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck
2026-08-18 22:00,R04C02,29.5,69.2,中高,drought,中,hold,recheck_before_action,recheck_region,high,"navigate_to:R04C02@(29.5,69.2); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R04C02 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck
2026-08-18 23:00,R04C01,8.7,69.0,中高,drought,中,hold,recheck_before_action,recheck_region,high,"navigate_to:R04C01@(8.7,69.0); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R04C01 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck
2026-08-19 00:00,R01C01,8.5,9.1,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R01C01 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-08-19 01:00,R01C02,29.1,9.3,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R01C02 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-08-19 02:00,R01C03,50.0,9.8,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R01C03 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-08-19 03:00,R01C04,71.0,10.3,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R01C04 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-08-19 04:00,R01C05,91.5,10.7,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R01C05 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-08-19 05:00,R01C06,111.3,11.0,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R01C06 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-08-19 06:00,R02C06,110.5,31.0,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C06 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-08-19 07:00,R02C05,89.4,30.8,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C05 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-08-19 08:00,R02C04,68.7,30.3,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C04 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-08-19 09:00,R02C03,48.5,29.9,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R02C03@(48.5,29.9); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R02C03 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-19 10:00,R02C02,29.1,29.4,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R02C02@(29.1,29.4); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R02C02 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-19 11:00,R02C01,10.1,29.1,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R02C01@(10.1,29.1); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R02C01 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-19 12:00,R03C01,11.0,49.0,中,drought,低,hold,monitor_more_context,monitor_context,normal,continue_patrol; revisit_region:R03C01,collect_next_context_window,none,R03C01 风险或不确定性处于中间状态，继续观察,no_direct_field_actuation,monitoring
2026-08-19 13:00,R03C02,31.5,49.2,中高,drought,低,execute,execute_recommended_action,irrigation_alert,high,continue_patrol_after_marking:R03C02,verify_soil_moisture_next_pass,send_irrigation_alert,R03C02 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready
2026-08-19 14:00,R03C03,51.3,49.5,高,drought,低,execute,execute_recommended_action,irrigation_alert,high,continue_patrol_after_marking:R03C03,verify_soil_moisture_next_pass,send_irrigation_alert,R03C03 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready
2026-08-19 15:00,R03C04,70.4,50.0,高,drought,低,execute,execute_recommended_action,irrigation_alert,high,continue_patrol_after_marking:R03C04,verify_soil_moisture_next_pass,send_irrigation_alert,R03C04 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready
2026-08-19 16:00,R03C05,89.4,50.5,高,drought,低,execute,execute_recommended_action,irrigation_alert,high,continue_patrol_after_marking:R03C05,verify_soil_moisture_next_pass,send_irrigation_alert,R03C05 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready
2026-08-19 17:00,R03C06,108.7,50.8,中高,drought,中,hold,recheck_before_action,recheck_region,high,"navigate_to:R03C06@(108.7,50.8); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R03C06 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck
